author_id,id,created_at,text,clean_text,tweet_tokenized,tweet_nonstop,tweet_stemmed,tweet_lemmatized,sentiment,label
1343156678397575169,1575000243283689473,2022-09-28T05:51:34.000Z,"RT @TheKoreaHerald: As South Korea struggles to reverse a falling fertility rate, Seoul Mayor Oh Se-hoon has come up with a new idea: Open…",south korea struggles reverse falling fertility rate seoul mayor hoon come with idea open,"['south', 'korea', 'struggles', 'reverse', 'falling', 'fertility', 'rate', 'seoul', 'mayor', 'hoon', 'come', 'with', 'idea', 'open']","['south', 'korea', 'struggles', 'reverse', 'falling', 'fertility', 'rate', 'seoul', 'mayor', 'hoon', 'come', 'idea', 'open']","['south', 'korea', 'struggl', 'revers', 'fall', 'fertil', 'rate', 'seoul', 'mayor', 'hoon', 'come', 'idea', 'open']","['south', 'korea', 'struggle', 'reverse', 'falling', 'fertility', 'rate', 'seoul', 'mayor', 'hoon', 'come', 'idea', 'open']",-0.4767,negative
1572672924141731842,1574996487263510528,2022-09-28T05:36:39.000Z,"@EzbyThor @CarlZha China's official fertility rate is 1.3, but even 1.7 is below replacement. The US can make up for a below-replacement birth rate with immigration, but China's population will be halved by the end of the century.

https://t.co/eMNV0Ujuyv",china official fertility rate even below replacement make below replacement birth rate with immigration china population will halved century,"['china', 'official', 'fertility', 'rate', 'even', 'below', 'replacement', 'make', 'below', 'replacement', 'birth', 'rate', 'with', 'immigration', 'china', 'population', 'will', 'halved', 'century']","['china', 'official', 'fertility', 'rate', 'even', 'replacement', 'make', 'replacement', 'birth', 'rate', 'immigration', 'china', 'population', 'halved', 'century']","['china', 'offici', 'fertil', 'rate', 'even', 'replac', 'make', 'replac', 'birth', 'rate', 'immigr', 'china', 'popul', 'halv', 'centuri']","['china', 'official', 'fertility', 'rate', 'even', 'replacement', 'make', 'replacement', 'birth', 'rate', 'immigration', 'china', 'population', 'halved', 'century']",0.0,neutral
1535432660184612864,1574994750272589824,2022-09-28T05:29:45.000Z,"@cafetero7878 Korea is gonna be Japan 2.0 but even worst. With a fertility rates of 0.8 

Also overloaded private sector with $USD denominated debt. Don't expect to retire is all I can say.",korea gonna japan even worst with fertility rates also overloaded private sector with denominated debt expect retire,"['korea', 'gonna', 'japan', 'even', 'worst', 'with', 'fertility', 'rates', 'also', 'overloaded', 'private', 'sector', 'with', 'denominated', 'debt', 'expect', 'retire']","['korea', 'gonna', 'japan', 'even', 'worst', 'fertility', 'rates', 'also', 'overloaded', 'private', 'sector', 'denominated', 'debt', 'expect', 'retire']","['korea', 'gonna', 'japan', 'even', 'worst', 'fertil', 'rate', 'also', 'overload', 'privat', 'sector', 'denomin', 'debt', 'expect', 'retir']","['korea', 'gonna', 'japan', 'even', 'worst', 'fertility', 'rate', 'also', 'overloaded', 'private', 'sector', 'denominated', 'debt', 'expect', 'retire']",-0.765,negative
1366298849053085701,1574993524445282305,2022-09-28T05:24:52.000Z,"@materilfo I've heard Korea has many such incentives and indeed more than the US.

Having everyone live in a giant mega city probably hurts fertility",heard korea many such incentives indeed more than having everyone live giant mega city probably hurts fertility,"['heard', 'korea', 'many', 'such', 'incentives', 'indeed', 'more', 'than', 'having', 'everyone', 'live', 'giant', 'mega', 'city', 'probably', 'hurts', 'fertility']","['heard', 'korea', 'many', 'incentives', 'indeed', 'everyone', 'live', 'giant', 'mega', 'city', 'probably', 'hurts', 'fertility']","['heard', 'korea', 'mani', 'incent', 'inde', 'everyon', 'live', 'giant', 'mega', 'citi', 'probabl', 'hurt', 'fertil']","['heard', 'korea', 'many', 'incentive', 'indeed', 'everyone', 'live', 'giant', 'mega', 'city', 'probably', 'hurt', 'fertility']",-0.2023,negative
1543931944655720448,1574990142242099200,2022-09-28T05:11:26.000Z,"RT @TheKoreaHerald: As South Korea struggles to reverse a falling fertility rate, Seoul Mayor Oh Se-hoon has come up with a new idea: Open…",south korea struggles reverse falling fertility rate seoul mayor hoon come with idea open,"['south', 'korea', 'struggles', 'reverse', 'falling', 'fertility', 'rate', 'seoul', 'mayor', 'hoon', 'come', 'with', 'idea', 'open']","['south', 'korea', 'struggles', 'reverse', 'falling', 'fertility', 'rate', 'seoul', 'mayor', 'hoon', 'come', 'idea', 'open']","['south', 'korea', 'struggl', 'revers', 'fall', 'fertil', 'rate', 'seoul', 'mayor', 'hoon', 'come', 'idea', 'open']","['south', 'korea', 'struggle', 'reverse', 'falling', 'fertility', 'rate', 'seoul', 'mayor', 'hoon', 'come', 'idea', 'open']",-0.4767,negative
726867000140558336,1574990097975455745,2022-09-28T05:11:15.000Z,"@EvilVizier Yet south korea has the worlds lowest fertility rate.   Uglier and fatter USA has more kids by a long shot. 
 
I think it comes down to ability to thrive and how easy it is to have kids, with parental, time and financial investments and how soon you can.",south korea worlds lowest fertility rate uglier fatter more kids long shot think comes down ability thrive easy have kids with parental time financial investments soon,"['south', 'korea', 'worlds', 'lowest', 'fertility', 'rate', 'uglier', 'fatter', 'more', 'kids', 'long', 'shot', 'think', 'comes', 'down', 'ability', 'thrive', 'easy', 'have', 'kids', 'with', 'parental', 'time', 'financial', 'investments', 'soon']","['south', 'korea', 'worlds', 'lowest', 'fertility', 'rate', 'uglier', 'fatter', 'kids', 'long', 'shot', 'think', 'comes', 'ability', 'thrive', 'easy', 'kids', 'parental', 'time', 'financial', 'investments', 'soon']","['south', 'korea', 'world', 'lowest', 'fertil', 'rate', 'uglier', 'fatter', 'kid', 'long', 'shot', 'think', 'come', 'abil', 'thrive', 'easi', 'kid', 'parent', 'time', 'financi', 'invest', 'soon']","['south', 'korea', 'world', 'lowest', 'fertility', 'rate', 'uglier', 'fatter', 'kid', 'long', 'shot', 'think', 'come', 'ability', 'thrive', 'easy', 'kid', 'parental', 'time', 'financial', 'investment', 'soon']",-0.1531,negative
1558480195970953216,1574988741910798336,2022-09-28T05:05:52.000Z,"RT @TheKoreaHerald: As South Korea struggles to reverse a falling fertility rate, Seoul Mayor Oh Se-hoon has come up with a new idea: Open…",south korea struggles reverse falling fertility rate seoul mayor hoon come with idea open,"['south', 'korea', 'struggles', 'reverse', 'falling', 'fertility', 'rate', 'seoul', 'mayor', 'hoon', 'come', 'with', 'idea', 'open']","['south', 'korea', 'struggles', 'reverse', 'falling', 'fertility', 'rate', 'seoul', 'mayor', 'hoon', 'come', 'idea', 'open']","['south', 'korea', 'struggl', 'revers', 'fall', 'fertil', 'rate', 'seoul', 'mayor', 'hoon', 'come', 'idea', 'open']","['south', 'korea', 'struggle', 'reverse', 'falling', 'fertility', 'rate', 'seoul', 'mayor', 'hoon', 'come', 'idea', 'open']",-0.4767,negative
726867000140558336,1574988229547204608,2022-09-28T05:03:50.000Z,"@EvilVizier I don't think more beauty is enough for a fertility increase, and Asia is actually a really huge counterexample for that. 

Especially South Korea which loves plastic surgery, everyone is skinny, they have no problem with PDAs and they're a developed nation.",think more beauty enough fertility increase asia actually really huge counterexample that especially south korea which loves plastic surgery everyone skinny they have problem with pdas they developed nation,"['think', 'more', 'beauty', 'enough', 'fertility', 'increase', 'asia', 'actually', 'really', 'huge', 'counterexample', 'that', 'especially', 'south', 'korea', 'which', 'loves', 'plastic', 'surgery', 'everyone', 'skinny', 'they', 'have', 'problem', 'with', 'pdas', 'they', 'developed', 'nation']","['think', 'beauty', 'enough', 'fertility', 'increase', 'asia', 'actually', 'really', 'huge', 'counterexample', 'especially', 'south', 'korea', 'loves', 'plastic', 'surgery', 'everyone', 'skinny', 'problem', 'pdas', 'developed', 'nation']","['think', 'beauti', 'enough', 'fertil', 'increas', 'asia', 'actual', 'realli', 'huge', 'counterexampl', 'especi', 'south', 'korea', 'love', 'plastic', 'surgeri', 'everyon', 'skinni', 'problem', 'pda', 'develop', 'nation']","['think', 'beauty', 'enough', 'fertility', 'increase', 'asia', 'actually', 'really', 'huge', 'counterexample', 'especially', 'south', 'korea', 'love', 'plastic', 'surgery', 'everyone', 'skinny', 'problem', 'pda', 'developed', 'nation']",0.8746,positive
1006504176283553792,1574985936873861120,2022-09-28T04:54:43.000Z,"RT @TheKoreaHerald: As South Korea struggles to reverse a falling fertility rate, Seoul Mayor Oh Se-hoon has come up with a new idea: Open…",south korea struggles reverse falling fertility rate seoul mayor hoon come with idea open,"['south', 'korea', 'struggles', 'reverse', 'falling', 'fertility', 'rate', 'seoul', 'mayor', 'hoon', 'come', 'with', 'idea', 'open']","['south', 'korea', 'struggles', 'reverse', 'falling', 'fertility', 'rate', 'seoul', 'mayor', 'hoon', 'come', 'idea', 'open']","['south', 'korea', 'struggl', 'revers', 'fall', 'fertil', 'rate', 'seoul', 'mayor', 'hoon', 'come', 'idea', 'open']","['south', 'korea', 'struggle', 'reverse', 'falling', 'fertility', 'rate', 'seoul', 'mayor', 'hoon', 'come', 'idea', 'open']",-0.4767,negative
1146253280,1574981276859531264,2022-09-28T04:36:12.000Z,"RT @TheKoreaHerald: As South Korea struggles to reverse a falling fertility rate, Seoul Mayor Oh Se-hoon has come up with a new idea: Open…",south korea struggles reverse falling fertility rate seoul mayor hoon come with idea open,"['south', 'korea', 'struggles', 'reverse', 'falling', 'fertility', 'rate', 'seoul', 'mayor', 'hoon', 'come', 'with', 'idea', 'open']","['south', 'korea', 'struggles', 'reverse', 'falling', 'fertility', 'rate', 'seoul', 'mayor', 'hoon', 'come', 'idea', 'open']","['south', 'korea', 'struggl', 'revers', 'fall', 'fertil', 'rate', 'seoul', 'mayor', 'hoon', 'come', 'idea', 'open']","['south', 'korea', 'struggle', 'reverse', 'falling', 'fertility', 'rate', 'seoul', 'mayor', 'hoon', 'come', 'idea', 'open']",-0.4767,negative
1080551973739479040,1574978246617219072,2022-09-28T04:24:10.000Z,RT @ZaidJilani: This publication also ties it to education https://t.co/rTEJO2WQcU https://t.co/ksG2jtJJzv,this publication also ties education,"['this', 'publication', 'also', 'ties', 'education']","['publication', 'also', 'ties', 'education']","['public', 'also', 'tie', 'educ']","['publication', 'also', 'tie', 'education']",0.0,neutral
56254987,1574977871575420935,2022-09-28T04:22:40.000Z,"As South Korea struggles to reverse a falling fertility rate, Seoul Mayor Oh Se-hoon has come up with a new idea: Open up the border to foreign nannies to relieve the child care burden of working parents.

https://t.co/4TQyTTOvuG",south korea struggles reverse falling fertility rate seoul mayor hoon come with idea open border foreign nannies relieve child care burden working parents,"['south', 'korea', 'struggles', 'reverse', 'falling', 'fertility', 'rate', 'seoul', 'mayor', 'hoon', 'come', 'with', 'idea', 'open', 'border', 'foreign', 'nannies', 'relieve', 'child', 'care', 'burden', 'working', 'parents']","['south', 'korea', 'struggles', 'reverse', 'falling', 'fertility', 'rate', 'seoul', 'mayor', 'hoon', 'come', 'idea', 'open', 'border', 'foreign', 'nannies', 'relieve', 'child', 'care', 'burden', 'working', 'parents']","['south', 'korea', 'struggl', 'revers', 'fall', 'fertil', 'rate', 'seoul', 'mayor', 'hoon', 'come', 'idea', 'open', 'border', 'foreign', 'nanni', 'reliev', 'child', 'care', 'burden', 'work', 'parent']","['south', 'korea', 'struggle', 'reverse', 'falling', 'fertility', 'rate', 'seoul', 'mayor', 'hoon', 'come', 'idea', 'open', 'border', 'foreign', 'nanny', 'relieve', 'child', 'care', 'burden', 'working', 'parent']",-0.0772,negative
232801589,1574976738240892930,2022-09-28T04:18:10.000Z,RT @ZaidJilani: This publication also ties it to education https://t.co/rTEJO2WQcU https://t.co/ksG2jtJJzv,this publication also ties education,"['this', 'publication', 'also', 'ties', 'education']","['publication', 'also', 'ties', 'education']","['public', 'also', 'tie', 'educ']","['publication', 'also', 'tie', 'education']",0.0,neutral
232801589,1574976722990411776,2022-09-28T04:18:07.000Z,"RT @ZaidJilani: Also she names South Korea and Japan as having lowered fertility, this is true, but when ROK was poorer is when people were…",also names south korea japan having lowered fertility this true when poorer when people were,"['also', 'names', 'south', 'korea', 'japan', 'having', 'lowered', 'fertility', 'this', 'true', 'when', 'poorer', 'when', 'people', 'were']","['also', 'names', 'south', 'korea', 'japan', 'lowered', 'fertility', 'true', 'poorer', 'people']","['also', 'name', 'south', 'korea', 'japan', 'lower', 'fertil', 'true', 'poorer', 'peopl']","['also', 'name', 'south', 'korea', 'japan', 'lowered', 'fertility', 'true', 'poorer', 'people']",-0.0516,negative
734513266462838786,1574951185341378561,2022-09-28T02:36:38.000Z,@MichaelVSmith3 @PLAOpsOSINT Taiwan's fertility rate is much lower than that of mainland China.,taiwan fertility rate much lower than that mainland china,"['taiwan', 'fertility', 'rate', 'much', 'lower', 'than', 'that', 'mainland', 'china']","['taiwan', 'fertility', 'rate', 'much', 'lower', 'mainland', 'china']","['taiwan', 'fertil', 'rate', 'much', 'lower', 'mainland', 'china']","['taiwan', 'fertility', 'rate', 'much', 'lower', 'mainland', 'china']",-0.296,negative
1238385638069555202,1574945315009929216,2022-09-28T02:13:18.000Z,"RT @samkimasia: Korea's life and death issues just keep getting worse. Suicide rate edged up again last year, remaining the highest in OECD…",korea life death issues just keep getting worse suicide rate edged again last year remaining highest oecd,"['korea', 'life', 'death', 'issues', 'just', 'keep', 'getting', 'worse', 'suicide', 'rate', 'edged', 'again', 'last', 'year', 'remaining', 'highest', 'oecd']","['korea', 'life', 'death', 'issues', 'keep', 'getting', 'worse', 'suicide', 'rate', 'edged', 'last', 'year', 'remaining', 'highest', 'oecd']","['korea', 'life', 'death', 'issu', 'keep', 'get', 'wors', 'suicid', 'rate', 'edg', 'last', 'year', 'remain', 'highest', 'oecd']","['korea', 'life', 'death', 'issue', 'keep', 'getting', 'worse', 'suicide', 'rate', 'edged', 'last', 'year', 'remaining', 'highest', 'oecd']",-0.91,negative
803012127816617984,1574939244631445504,2022-09-28T01:49:11.000Z,"@VSkirbekk @BirthGauge Not fertility but births, suggests the West will overtake China in population long before the end of the century.",fertility births suggests west will overtake china population long before century,"['fertility', 'births', 'suggests', 'west', 'will', 'overtake', 'china', 'population', 'long', 'before', 'century']","['fertility', 'births', 'suggests', 'west', 'overtake', 'china', 'population', 'long', 'century']","['fertil', 'birth', 'suggest', 'west', 'overtak', 'china', 'popul', 'long', 'centuri']","['fertility', 'birth', 'suggests', 'west', 'overtake', 'china', 'population', 'long', 'century']",0.0,neutral
1570889203768238081,1574919510922084353,2022-09-28T00:30:46.000Z,"RT @ReginaIplau: I told Chief Executive John Lee Hong Kong faces a population crisis, with ever-increasing life expectancy, rapidly ageing…",told chief executive john hong kong faces population crisis with ever increasing life expectancy rapidly ageing,"['told', 'chief', 'executive', 'john', 'hong', 'kong', 'faces', 'population', 'crisis', 'with', 'ever', 'increasing', 'life', 'expectancy', 'rapidly', 'ageing']","['told', 'chief', 'executive', 'john', 'hong', 'kong', 'faces', 'population', 'crisis', 'ever', 'increasing', 'life', 'expectancy', 'rapidly', 'ageing']","['told', 'chief', 'execut', 'john', 'hong', 'kong', 'face', 'popul', 'crisi', 'ever', 'increas', 'life', 'expect', 'rapidli', 'age']","['told', 'chief', 'executive', 'john', 'hong', 'kong', 'face', 'population', 'crisis', 'ever', 'increasing', 'life', 'expectancy', 'rapidly', 'ageing']",-0.6249,negative
954857641,1574908480997462019,2022-09-27T23:46:56.000Z,"RT @samkimasia: Korea's life and death issues just keep getting worse. Suicide rate edged up again last year, remaining the highest in OECD…",korea life death issues just keep getting worse suicide rate edged again last year remaining highest oecd,"['korea', 'life', 'death', 'issues', 'just', 'keep', 'getting', 'worse', 'suicide', 'rate', 'edged', 'again', 'last', 'year', 'remaining', 'highest', 'oecd']","['korea', 'life', 'death', 'issues', 'keep', 'getting', 'worse', 'suicide', 'rate', 'edged', 'last', 'year', 'remaining', 'highest', 'oecd']","['korea', 'life', 'death', 'issu', 'keep', 'get', 'wors', 'suicid', 'rate', 'edg', 'last', 'year', 'remain', 'highest', 'oecd']","['korea', 'life', 'death', 'issue', 'keep', 'getting', 'worse', 'suicide', 'rate', 'edged', 'last', 'year', 'remaining', 'highest', 'oecd']",-0.91,negative
1513195085353136132,1574897957459181568,2022-09-27T23:05:07.000Z,RT @BirthGauge: Just to remind everyone that the fertility rate of the ~22 million strong Mexico City metropolitan area is now as low as th…,just remind everyone that fertility rate million strong mexico city metropolitan area,"['just', 'remind', 'everyone', 'that', 'fertility', 'rate', 'million', 'strong', 'mexico', 'city', 'metropolitan', 'area']","['remind', 'everyone', 'fertility', 'rate', 'million', 'strong', 'mexico', 'city', 'metropolitan', 'area']","['remind', 'everyon', 'fertil', 'rate', 'million', 'strong', 'mexico', 'citi', 'metropolitan', 'area']","['remind', 'everyone', 'fertility', 'rate', 'million', 'strong', 'mexico', 'city', 'metropolitan', 'area']",0.5106,positive
2181733754,1574887770002268163,2022-09-27T22:24:39.000Z,"RT @Maytechummia: Shanghai explores why only 1 out of 8 mothers have a second child. 
Demographer warns that this year’s fertility rate is…",shanghai explores only mothers have second child demographer warns that this year fertility rate,"['shanghai', 'explores', 'only', 'mothers', 'have', 'second', 'child', 'demographer', 'warns', 'that', 'this', 'year', 'fertility', 'rate']","['shanghai', 'explores', 'mothers', 'second', 'child', 'demographer', 'warns', 'year', 'fertility', 'rate']","['shanghai', 'explor', 'mother', 'second', 'child', 'demograph', 'warn', 'year', 'fertil', 'rate']","['shanghai', 'explores', 'mother', 'second', 'child', 'demographer', 'warns', 'year', 'fertility', 'rate']",-0.1027,negative
1552116826280456192,1574887237887528960,2022-09-27T22:22:32.000Z,"[09_28_News in Korea] Foreign funds are rapidly leaving the Korean stock market. | Last year, 317,680 people died in South Korea, a record high. | The Korean government completely overhauls its low fertility policy. | Loan maturities for self-employed...

https://t.co/B7qwSEFgbK",foreign funds rapidly leaving korean stock market last year people died south korea record high korean government completely overhauls fertility policy loan maturities self employed,"['foreign', 'funds', 'rapidly', 'leaving', 'korean', 'stock', 'market', 'last', 'year', 'people', 'died', 'south', 'korea', 'record', 'high', 'korean', 'government', 'completely', 'overhauls', 'fertility', 'policy', 'loan', 'maturities', 'self', 'employed']","['foreign', 'funds', 'rapidly', 'leaving', 'korean', 'stock', 'market', 'last', 'year', 'people', 'died', 'south', 'korea', 'record', 'high', 'korean', 'government', 'completely', 'overhauls', 'fertility', 'policy', 'loan', 'maturities', 'self', 'employed']","['foreign', 'fund', 'rapidli', 'leav', 'korean', 'stock', 'market', 'last', 'year', 'peopl', 'die', 'south', 'korea', 'record', 'high', 'korean', 'govern', 'complet', 'overhaul', 'fertil', 'polici', 'loan', 'matur', 'self', 'employ']","['foreign', 'fund', 'rapidly', 'leaving', 'korean', 'stock', 'market', 'last', 'year', 'people', 'died', 'south', 'korea', 'record', 'high', 'korean', 'government', 'completely', 'overhaul', 'fertility', 'policy', 'loan', 'maturity', 'self', 'employed']",-0.5574,negative
1401592047035895812,1574842305911132162,2022-09-27T19:23:59.000Z,"Shanghai explores why only 1 out of 8 mothers have a second child. 
Demographer warns that this year’s fertility rate is expected to be even lower, given the impact of the pandemic
https://t.co/BnBju19KYY",shanghai explores only mothers have second child demographer warns that this year fertility rate expected even lower given impact pandemic,"['shanghai', 'explores', 'only', 'mothers', 'have', 'second', 'child', 'demographer', 'warns', 'that', 'this', 'year', 'fertility', 'rate', 'expected', 'even', 'lower', 'given', 'impact', 'pandemic']","['shanghai', 'explores', 'mothers', 'second', 'child', 'demographer', 'warns', 'year', 'fertility', 'rate', 'expected', 'even', 'lower', 'given', 'impact', 'pandemic']","['shanghai', 'explor', 'mother', 'second', 'child', 'demograph', 'warn', 'year', 'fertil', 'rate', 'expect', 'even', 'lower', 'given', 'impact', 'pandem']","['shanghai', 'explores', 'mother', 'second', 'child', 'demographer', 'warns', 'year', 'fertility', 'rate', 'expected', 'even', 'lower', 'given', 'impact', 'pandemic']",-0.3818,negative
56966387,1574826756334559233,2022-09-27T18:22:12.000Z,"RT @samkimasia: Korea's life and death issues just keep getting worse. Suicide rate edged up again last year, remaining the highest in OECD…",korea life death issues just keep getting worse suicide rate edged again last year remaining highest oecd,"['korea', 'life', 'death', 'issues', 'just', 'keep', 'getting', 'worse', 'suicide', 'rate', 'edged', 'again', 'last', 'year', 'remaining', 'highest', 'oecd']","['korea', 'life', 'death', 'issues', 'keep', 'getting', 'worse', 'suicide', 'rate', 'edged', 'last', 'year', 'remaining', 'highest', 'oecd']","['korea', 'life', 'death', 'issu', 'keep', 'get', 'wors', 'suicid', 'rate', 'edg', 'last', 'year', 'remain', 'highest', 'oecd']","['korea', 'life', 'death', 'issue', 'keep', 'getting', 'worse', 'suicide', 'rate', 'edged', 'last', 'year', 'remaining', 'highest', 'oecd']",-0.91,negative
1239142929660182530,1574795556173774849,2022-09-27T16:18:13.000Z,"RT @samkimasia: Korea's life and death issues just keep getting worse. Suicide rate edged up again last year, remaining the highest in OECD…",korea life death issues just keep getting worse suicide rate edged again last year remaining highest oecd,"['korea', 'life', 'death', 'issues', 'just', 'keep', 'getting', 'worse', 'suicide', 'rate', 'edged', 'again', 'last', 'year', 'remaining', 'highest', 'oecd']","['korea', 'life', 'death', 'issues', 'keep', 'getting', 'worse', 'suicide', 'rate', 'edged', 'last', 'year', 'remaining', 'highest', 'oecd']","['korea', 'life', 'death', 'issu', 'keep', 'get', 'wors', 'suicid', 'rate', 'edg', 'last', 'year', 'remain', 'highest', 'oecd']","['korea', 'life', 'death', 'issue', 'keep', 'getting', 'worse', 'suicide', 'rate', 'edged', 'last', 'year', 'remaining', 'highest', 'oecd']",-0.91,negative
2185501771,1574792465575313408,2022-09-27T16:05:56.000Z,RT @VSkirbekk: Gradual convergence in fertility between China and Western countries https://t.co/0Vus39KUxg,gradual convergence fertility between china western countries,"['gradual', 'convergence', 'fertility', 'between', 'china', 'western', 'countries']","['gradual', 'convergence', 'fertility', 'china', 'western', 'countries']","['gradual', 'converg', 'fertil', 'china', 'western', 'countri']","['gradual', 'convergence', 'fertility', 'china', 'western', 'country']",0.0,neutral
3308535938,1574791077269307395,2022-09-27T16:00:25.000Z,"Countries in Latin America have sub replacement fertility, north East Asia has lower fertility than Europe,

This is illiterate. https://t.co/1RORbQUGlh",countries latin america have replacement fertility north east asia lower fertility than europe this illiterate,"['countries', 'latin', 'america', 'have', 'replacement', 'fertility', 'north', 'east', 'asia', 'lower', 'fertility', 'than', 'europe', 'this', 'illiterate']","['countries', 'latin', 'america', 'replacement', 'fertility', 'north', 'east', 'asia', 'lower', 'fertility', 'europe', 'illiterate']","['countri', 'latin', 'america', 'replac', 'fertil', 'north', 'east', 'asia', 'lower', 'fertil', 'europ', 'illiter']","['country', 'latin', 'america', 'replacement', 'fertility', 'north', 'east', 'asia', 'lower', 'fertility', 'europe', 'illiterate']",-0.296,negative
1291788077405540352,1574781853428584450,2022-09-27T15:23:46.000Z,South Korea’s last sizable birth cohort (those born from 1991 to 1996) will almost certainly continue to have incredibly low fertility rates below 1.0 so there will be no boom echo or rally resulting from this cohort entering childbearing years.,south korea last sizable birth cohort those born from will almost certainly continue have incredibly fertility rates below there will boom echo rally resulting from this cohort entering childbearing years,"['south', 'korea', 'last', 'sizable', 'birth', 'cohort', 'those', 'born', 'from', 'will', 'almost', 'certainly', 'continue', 'have', 'incredibly', 'fertility', 'rates', 'below', 'there', 'will', 'boom', 'echo', 'rally', 'resulting', 'from', 'this', 'cohort', 'entering', 'childbearing', 'years']","['south', 'korea', 'last', 'sizable', 'birth', 'cohort', 'born', 'almost', 'certainly', 'continue', 'incredibly', 'fertility', 'rates', 'boom', 'echo', 'rally', 'resulting', 'cohort', 'entering', 'childbearing', 'years']","['south', 'korea', 'last', 'sizabl', 'birth', 'cohort', 'born', 'almost', 'certainli', 'continu', 'incred', 'fertil', 'rate', 'boom', 'echo', 'ralli', 'result', 'cohort', 'enter', 'childbear', 'year']","['south', 'korea', 'last', 'sizable', 'birth', 'cohort', 'born', 'almost', 'certainly', 'continue', 'incredibly', 'fertility', 'rate', 'boom', 'echo', 'rally', 'resulting', 'cohort', 'entering', 'childbearing', 'year']",0.2748,positive
1283839559323844609,1574779403728556033,2022-09-27T15:14:02.000Z,"RT @nfergus: Demography isn't destiny. But it isn't diddlysquat either. America has a fertility problem, but China’s is already (since 1991…",demography destiny diddlysquat either america fertility problem china already since,"['demography', 'destiny', 'diddlysquat', 'either', 'america', 'fertility', 'problem', 'china', 'already', 'since']","['demography', 'destiny', 'diddlysquat', 'either', 'america', 'fertility', 'problem', 'china', 'already', 'since']","['demographi', 'destini', 'diddlysquat', 'either', 'america', 'fertil', 'problem', 'china', 'alreadi', 'sinc']","['demography', 'destiny', 'diddlysquat', 'either', 'america', 'fertility', 'problem', 'china', 'already', 'since']",-0.4019,negative
1291788077405540352,1574776939113480192,2022-09-27T15:04:14.000Z,"Korea and Japan are very similar in that neither had a birth boomlet of any real kind since 2000 and have continued a relentless march downward in annual births since that year.  Even Russia, Germany and several other low fertility counties enjoyed birth booklets in the 2010s.",korea japan very similar that neither birth boomlet real kind since have continued relentless march downward annual births since that year even russia germany several other fertility counties enjoyed birth booklets,"['korea', 'japan', 'very', 'similar', 'that', 'neither', 'birth', 'boomlet', 'real', 'kind', 'since', 'have', 'continued', 'relentless', 'march', 'downward', 'annual', 'births', 'since', 'that', 'year', 'even', 'russia', 'germany', 'several', 'other', 'fertility', 'counties', 'enjoyed', 'birth', 'booklets']","['korea', 'japan', 'similar', 'neither', 'birth', 'boomlet', 'real', 'kind', 'since', 'continued', 'relentless', 'march', 'downward', 'annual', 'births', 'since', 'year', 'even', 'russia', 'germany', 'several', 'fertility', 'counties', 'enjoyed', 'birth', 'booklets']","['korea', 'japan', 'similar', 'neither', 'birth', 'boomlet', 'real', 'kind', 'sinc', 'continu', 'relentless', 'march', 'downward', 'annual', 'birth', 'sinc', 'year', 'even', 'russia', 'germani', 'sever', 'fertil', 'counti', 'enjoy', 'birth', 'booklet']","['korea', 'japan', 'similar', 'neither', 'birth', 'boomlet', 'real', 'kind', 'since', 'continued', 'relentless', 'march', 'downward', 'annual', 'birth', 'since', 'year', 'even', 'russia', 'germany', 'several', 'fertility', 'county', 'enjoyed', 'birth', 'booklet']",0.7845,positive
168708945,1574772572889161729,2022-09-27T14:46:53.000Z,"@Steve_Sailer @oneunderscore__ @DouthatNYT That paper uses “Bayesian probabilistic methodology”, not considering any real-world factors. Those numbers assume tropical Africa will get a population density like that of China. If fertility does not drop, the Four Horseman will prevent that.

https://t.co/hNsxup80V1",that paper uses bayesian probabilistic methodology considering real world factors those numbers assume tropical africa will population density like that china fertility does drop four horseman will prevent that,"['that', 'paper', 'uses', 'bayesian', 'probabilistic', 'methodology', 'considering', 'real', 'world', 'factors', 'those', 'numbers', 'assume', 'tropical', 'africa', 'will', 'population', 'density', 'like', 'that', 'china', 'fertility', 'does', 'drop', 'four', 'horseman', 'will', 'prevent', 'that']","['paper', 'uses', 'bayesian', 'probabilistic', 'methodology', 'considering', 'real', 'world', 'factors', 'numbers', 'assume', 'tropical', 'africa', 'population', 'density', 'like', 'china', 'fertility', 'drop', 'four', 'horseman', 'prevent']","['paper', 'use', 'bayesian', 'probabilist', 'methodolog', 'consid', 'real', 'world', 'factor', 'number', 'assum', 'tropic', 'africa', 'popul', 'densiti', 'like', 'china', 'fertil', 'drop', 'four', 'horseman', 'prevent']","['paper', 'us', 'bayesian', 'probabilistic', 'methodology', 'considering', 'real', 'world', 'factor', 'number', 'assume', 'tropical', 'africa', 'population', 'density', 'like', 'china', 'fertility', 'drop', 'four', 'horseman', 'prevent']",0.128,positive
